game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105190ATL,2021-05-19,2021,1,WNBA,CHI,ATL,2.0,1.0,,0.5,2.0,1.0,0.1,10.0,1.0,5.0,1.0,2.0,2.0,,26.066666666666666,,-11.0,5.0,,3.0,1.0
WNBA_202105210IND,2021-05-21,2021,1,WNBA,ATL,IND,2.0,,2.0,0.333,3.0,1.0,0.375,8.0,3.0,5.0,0.875,8.0,7.0,,25.466666666666665,1.0,2.0,14.0,3.0,2.0,2.0
WNBA_202105250CHI,2021-05-25,2021,1,WNBA,ATL,CHI,2.0,,2.0,0.6,5.0,3.0,0.5,16.0,8.0,3.0,0.778,9.0,7.0,,34.15,2.0,6.0,26.0,4.0,3.0,1.0
WNBA_202105270ATL,2021-05-27,2021,1,WNBA,DAL,ATL,3.0,,1.0,1.0,2.0,2.0,0.688,16.0,11.0,3.0,0.667,3.0,2.0,,35.71666666666667,,4.0,26.0,1.0,,
WNBA_202105290NYL,2021-05-29,2021,1,WNBA,ATL,NYL,6.0,,3.0,0.167,6.0,1.0,0.278,18.0,5.0,5.0,1.0,1.0,1.0,,34.15,1.0,7.0,12.0,4.0,,1.0
WNBA_202106040MIN,2021-06-04,2021,1,WNBA,ATL,MIN,1.0,,8.0,0.286,7.0,2.0,0.471,17.0,8.0,3.0,0.833,6.0,5.0,,31.516666666666666,,2.0,23.0,8.0,1.0,6.0
WNBA_202106060MIN,2021-06-06,2021,1,WNBA,ATL,MIN,,,1.0,0.8,5.0,4.0,0.583,12.0,7.0,5.0,0.75,4.0,3.0,,21.966666666666665,,-16.0,21.0,1.0,1.0,3.0
WNBA_202106090ATL,2021-06-09,2021,1,WNBA,SEA,ATL,4.0,,1.0,0.333,6.0,2.0,0.6,15.0,9.0,4.0,0.5,4.0,2.0,,25.766666666666666,2.0,-11.0,22.0,3.0,2.0,
WNBA_202106110ATL,2021-06-11,2021,1,WNBA,SEA,ATL,4.0,,2.0,,1.0,,0.25,12.0,3.0,,1.0,5.0,5.0,,33.583333333333336,,-13.0,11.0,2.0,,
WNBA_202106130ATL,2021-06-13,2021,1,WNBA,WAS,ATL,6.0,,2.0,0.429,7.0,3.0,0.417,12.0,5.0,4.0,0.714,7.0,5.0,,33.68333333333333,,25.0,18.0,2.0,,2.0
WNBA_202106170WAS,2021-06-17,2021,1,WNBA,ATL,WAS,6.0,,1.0,0.6,5.0,3.0,0.625,8.0,5.0,2.0,1.0,3.0,3.0,,33.13333333333333,,-11.0,16.0,1.0,5.0,2.0
WNBA_202108190LAS,2021-08-19,2021,1,WNBA,ATL,LAS,,,2.0,,2.0,,,3.0,,1.0,,,,,15.716666666666667,,4.0,,2.0,2.0,
WNBA_202108240ATL,2021-08-24,2021,1,WNBA,CHI,ATL,2.0,1.0,1.0,,,,,,,1.0,,,,,12.466666666666667,,-5.0,,1.0,1.0,
WNBA_202108260ATL,2021-08-26,2021,1,WNBA,LVA,ATL,3.0,,7.0,0.5,4.0,2.0,0.3,10.0,3.0,3.0,0.75,4.0,3.0,,30.4,1.0,-10.0,11.0,8.0,2.0,1.0
WNBA_202109020DAL,2021-09-02,2021,1,WNBA,ATL,DAL,1.0,,3.0,,1.0,,0.25,4.0,1.0,4.0,,,,,15.35,1.0,-17.0,2.0,4.0,,3.0
WNBA_202109050DAL,2021-09-05,2021,1,WNBA,ATL,DAL,4.0,,6.0,0.5,2.0,1.0,0.5,16.0,8.0,1.0,1.0,5.0,5.0,,35.733333333333334,2.0,10.0,22.0,8.0,3.0,3.0
WNBA_202109080ATL,2021-09-08,2021,1,WNBA,PHO,ATL,3.0,1.0,1.0,0.5,2.0,1.0,0.6,5.0,3.0,3.0,1.0,1.0,1.0,,26.683333333333334,,-4.0,8.0,1.0,2.0,
WNBA_202109100WAS,2021-09-10,2021,1,WNBA,ATL,WAS,6.0,,3.0,0.143,7.0,1.0,0.333,15.0,5.0,2.0,1.0,2.0,2.0,,32.766666666666666,,,13.0,3.0,4.0,1.0
WNBA_202109140ATL,2021-09-14,2021,1,WNBA,IND,ATL,3.0,1.0,4.0,0.833,6.0,5.0,0.611,18.0,11.0,1.0,1.0,4.0,4.0,,33.53333333333333,2.0,4.0,31.0,6.0,,2.0
WNBA_202109160ATL,2021-09-16,2021,1,WNBA,LAS,ATL,3.0,,3.0,0.286,7.0,2.0,0.444,18.0,8.0,5.0,1.0,7.0,7.0,,37.4,1.0,3.0,25.0,4.0,,3.0
WNBA_202109190CON,2021-09-19,2021,1,WNBA,ATL,CON,2.0,,,,4.0,,0.143,7.0,1.0,5.0,,,,,19.7,1.0,-7.0,2.0,1.0,2.0,
WNBA_202206300NYL,2022-06-30,2022,1,WNBA,ATL,NYL,1.0,,3.0,0.667,6.0,4.0,0.533,15.0,8.0,4.0,0.333,3.0,1.0,,29.666666666666668,,9.0,21.0,3.0,1.0,1.0
WNBA_202207030ATL,2022-07-03,2022,1,WNBA,SEA,ATL,1.0,,,,2.0,,0.625,8.0,5.0,3.0,,,,,20.5,,8.0,10.0,,1.0,3.0
WNBA_202207060ATL,2022-07-06,2022,1,WNBA,WAS,ATL,3.0,,2.0,,2.0,,0.364,11.0,4.0,1.0,0.667,3.0,2.0,,29.683333333333334,,-17.0,10.0,2.0,1.0,3.0
WNBA_202207120CHI,2022-07-12,2022,1,WNBA,ATL,CHI,2.0,,7.0,0.5,4.0,2.0,0.364,11.0,4.0,5.0,1.0,2.0,2.0,,30.933333333333334,1.0,-21.0,12.0,8.0,1.0,3.0
WNBA_202207150ATL,2022-07-15,2022,1,WNBA,CON,ATL,1.0,,5.0,0.333,3.0,1.0,0.636,11.0,7.0,3.0,0.75,4.0,3.0,,25.716666666666665,1.0,-23.0,18.0,6.0,,6.0
WNBA_202207170PHO,2022-07-17,2022,1,WNBA,ATL,PHO,6.0,,7.0,0.25,4.0,1.0,0.545,11.0,6.0,3.0,0.5,6.0,3.0,,32.43333333333333,,15.0,16.0,7.0,1.0,
WNBA_202207190LVA,2022-07-19,2022,1,WNBA,ATL,LVA,1.0,,3.0,0.8,5.0,4.0,0.786,14.0,11.0,3.0,0.625,8.0,5.0,,26.966666666666665,,7.0,31.0,3.0,1.0,2.0
WNBA_202207210LAS,2022-07-21,2022,1,WNBA,ATL,LAS,3.0,,3.0,0.5,6.0,3.0,0.583,12.0,7.0,2.0,0.5,2.0,1.0,,30.5,,-6.0,18.0,3.0,,2.0
WNBA_202207240SEA,2022-07-24,2022,1,WNBA,ATL,SEA,2.0,,3.0,0.333,3.0,1.0,0.571,7.0,4.0,2.0,0.75,4.0,3.0,,32.35,,-8.0,12.0,3.0,1.0,1.0
WNBA_202207280ATL,2022-07-28,2022,1,WNBA,MIN,ATL,2.0,1.0,3.0,0.333,6.0,2.0,0.5,14.0,7.0,6.0,0.889,9.0,8.0,,33.0,1.0,-3.0,24.0,4.0,1.0,
WNBA_202207300ATL,2022-07-30,2022,1,WNBA,DAL,ATL,1.0,,1.0,,1.0,,0.429,7.0,3.0,1.0,,,,,11.016666666666667,,-9.0,6.0,1.0,,1.0
