game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140MIN,2021-05-14,2021,1,WNBA,PHO,MIN,2.0,,1.0,0.333,3.0,1.0,0.333,3.0,1.0,1.0,,,,15.3,,1.0,3.0,1.0,1.0,
WNBA_202105160CON,2021-05-16,2021,1,WNBA,PHO,CON,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,12.3,,-3.0,3.0,3.0,,1.0
WNBA_202105180WAS,2021-05-18,2021,1,WNBA,PHO,WAS,6.0,,1.0,1.0,1.0,1.0,0.25,4.0,1.0,1.0,,,,15.883333333333333,4.0,15.0,3.0,5.0,2.0,1.0
WNBA_202105210PHO,2021-05-21,2021,1,WNBA,CON,PHO,2.0,,1.0,0.5,2.0,1.0,0.667,6.0,4.0,1.0,,,,18.45,,6.0,9.0,1.0,1.0,
WNBA_202105260PHO,2021-05-26,2021,1,WNBA,LVA,PHO,2.0,,2.0,0.25,4.0,1.0,0.5,10.0,5.0,1.0,1.0,1.0,1.0,19.566666666666666,,-5.0,12.0,2.0,,1.0
WNBA_202105290DAL,2021-05-29,2021,1,WNBA,PHO,DAL,2.0,,2.0,,2.0,,,2.0,,1.0,,,,10.6,1.0,-11.0,,3.0,,2.0
WNBA_202106010CHI,2021-06-01,2021,1,WNBA,PHO,CHI,6.0,,1.0,,1.0,,0.333,3.0,1.0,1.0,,,,19.533333333333335,1.0,6.0,2.0,2.0,2.0,3.0
WNBA_202106030PHO,2021-06-03,2021,1,WNBA,CHI,PHO,2.0,,2.0,,3.0,,,3.0,,1.0,,,,10.583333333333334,,-4.0,,2.0,,2.0
WNBA_202106080PHO,2021-06-08,2021,1,WNBA,DAL,PHO,1.0,,,,1.0,,0.5,2.0,1.0,1.0,1.0,2.0,2.0,17.75,,-5.0,4.0,,1.0,
WNBA_202106110PHO,2021-06-11,2021,1,WNBA,DAL,PHO,1.0,1.0,,,3.0,,0.2,5.0,1.0,1.0,,,,16.483333333333334,,-4.0,2.0,,,1.0
WNBA_202106130PHO,2021-06-13,2021,1,WNBA,NYL,PHO,2.0,,2.0,,1.0,,,3.0,,1.0,1.0,2.0,2.0,8.016666666666667,1.0,-14.0,2.0,3.0,,
WNBA_202106160LAS,2021-06-16,2021,1,WNBA,PHO,LAS,1.0,,3.0,,3.0,,,4.0,,2.0,,,,23.133333333333333,1.0,,,4.0,1.0,
WNBA_202106180LAS,2021-06-18,2021,1,WNBA,PHO,LAS,,,,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,2.0,10.416666666666666,,-1.0,5.0,,1.0,1.0
WNBA_202106270PHO,2021-06-27,2021,1,WNBA,LAS,PHO,,,3.0,,,,,1.0,,,,,,5.083333333333333,,4.0,,3.0,,
WNBA_202106300PHO,2021-06-30,2021,1,WNBA,MIN,PHO,2.0,,,0.5,2.0,1.0,0.667,3.0,2.0,,,,,8.766666666666667,,5.0,5.0,,,
WNBA_202107030PHO,2021-07-03,2021,1,WNBA,MIN,PHO,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,13.0,,-10.0,6.0,1.0,,
WNBA_202107070LVA,2021-07-07,2021,1,WNBA,PHO,LVA,2.0,,3.0,0.333,6.0,2.0,0.25,8.0,2.0,,1.0,2.0,2.0,19.75,2.0,17.0,8.0,5.0,,1.0
WNBA_202107090PHO,2021-07-09,2021,1,WNBA,SEA,PHO,3.0,,2.0,,2.0,,0.375,8.0,3.0,,0.5,4.0,2.0,26.433333333333334,2.0,3.0,8.0,4.0,4.0,2.0
WNBA_202107110SEA,2021-07-11,2021,1,WNBA,PHO,SEA,7.0,,3.0,0.2,5.0,1.0,0.167,6.0,1.0,4.0,,,,37.06666666666667,3.0,-4.0,3.0,6.0,1.0,1.0
WNBA_202108150PHO,2021-08-15,2021,1,WNBA,ATL,PHO,2.0,,1.0,0.5,2.0,1.0,0.333,3.0,1.0,,,,,14.016666666666667,2.0,-6.0,3.0,3.0,1.0,3.0
WNBA_202108170PHO,2021-08-17,2021,1,WNBA,IND,PHO,1.0,,,,4.0,,0.333,6.0,2.0,3.0,1.0,3.0,3.0,20.85,1.0,-6.0,7.0,1.0,2.0,4.0
WNBA_202108190PHO,2021-08-19,2021,1,WNBA,WAS,PHO,2.0,,1.0,,1.0,,,1.0,,1.0,,,,15.733333333333333,1.0,9.0,,2.0,,
WNBA_202108210ATL,2021-08-21,2021,1,WNBA,PHO,ATL,,,,,,,,1.0,,,,,,4.65,1.0,,,1.0,,1.0
WNBA_202108250NYL,2021-08-25,2021,1,WNBA,PHO,NYL,4.0,,3.0,,,,0.5,2.0,1.0,1.0,,,,13.766666666666667,1.0,-6.0,2.0,4.0,1.0,
WNBA_202108270NYL,2021-08-27,2021,1,WNBA,PHO,NYL,,,1.0,,,,0.5,2.0,1.0,,,,,5.433333333333334,,-1.0,2.0,1.0,,
WNBA_202108310PHO,2021-08-31,2021,1,WNBA,CHI,PHO,1.0,,4.0,0.5,6.0,3.0,0.444,9.0,4.0,2.0,,,,18.666666666666668,,-3.0,11.0,4.0,1.0,
WNBA_202109040IND,2021-09-04,2021,1,WNBA,PHO,IND,1.0,,1.0,0.286,7.0,2.0,0.375,8.0,3.0,1.0,,,,21.316666666666666,,10.0,8.0,1.0,1.0,
WNBA_202109060IND,2021-09-06,2021,1,WNBA,PHO,IND,5.0,1.0,1.0,1.0,1.0,1.0,0.75,4.0,3.0,,,,,13.766666666666667,1.0,-4.0,7.0,2.0,1.0,
WNBA_202109080ATL,2021-09-08,2021,1,WNBA,PHO,ATL,3.0,1.0,3.0,0.667,3.0,2.0,0.714,7.0,5.0,1.0,1.0,6.0,6.0,26.4,,6.0,18.0,3.0,2.0,3.0
WNBA_202109110PHO,2021-09-11,2021,1,WNBA,CON,PHO,4.0,,1.0,0.667,3.0,2.0,0.625,8.0,5.0,2.0,,,,31.616666666666667,,-1.0,12.0,1.0,2.0,2.0
WNBA_202109170SEA,2021-09-17,2021,1,WNBA,PHO,SEA,4.0,,1.0,0.333,6.0,2.0,0.5,12.0,6.0,3.0,1.0,3.0,3.0,34.75,1.0,-11.0,17.0,2.0,2.0,1.0
WNBA_202109190PHO,2021-09-19,2021,1,WNBA,LVA,PHO,6.0,,4.0,0.4,5.0,2.0,0.444,9.0,4.0,,,,,30.766666666666666,1.0,1.0,10.0,5.0,2.0,1.0
