game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,6.0,5.0,18.0,2.0,57.0,-9.0,199.0,22.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,1.0,7.0,1.0,21.0,-3.0,74.0,6.0
