game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2024-04-21-1429009,2024-04-21,2024,1,T20I,Indonesia,Mongolia,7.0,0.0,0.0,8.0,3.0,0.0,24.0,0.0,0.0,36.0,1.0,1.0,1.0
cricket-t20i-2024-04-21-1429010,2024-04-21,2024,1,T20I,Indonesia,Mongolia,5.0,0.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,30.0,0.0,3.0,1.0
cricket-t20i-2024-04-22-1429011,2024-04-22,2024,1,T20I,Mongolia,Indonesia,1.0,0.0,1.0,8.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,2.0,1.0
cricket-t20i-2024-04-22-1429012,2024-04-22,2024,1,T20I,Indonesia,Mongolia,1.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,1.0,30.0,1.0,6.0,1.0
cricket-t20i-2024-04-24-1429013,2024-04-24,2024,1,T20I,Indonesia,Mongolia,3.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,0.0,29.0,4.0,7.0,1.0
cricket-t20i-2024-04-24-1429014,2024-04-24,2024,1,T20I,Mongolia,Indonesia,,,,,,,6.0,0.0,0.0,6.0,0.0,3.0,1.0
cricket-t20i-2024-11-07-1456860,2024-11-07,2024,1,T20I,Mongolia,China,,,,,,,12.0,0.0,1.0,24.0,0.0,5.0,1.0
cricket-t20i-2024-11-08-1456859,2024-11-08,2024,1,T20I,Myanmar,Mongolia,4.0,0.0,0.0,9.0,2.0,0.0,24.0,0.0,0.0,26.0,2.0,4.0,1.0
cricket-t20i-2024-11-09-1456863,2024-11-09,2024,1,T20I,Mongolia,Hong Kong,1.0,0.0,0.0,8.0,0.0,0.0,,,,,,,1.0
cricket-t20i-2024-11-10-1456864,2024-11-10,2024,1,T20I,Mongolia,Myanmar,11.0,0.0,1.0,10.0,3.0,0.0,12.0,0.0,0.0,9.0,0.0,3.0,1.0
