game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_W4_SSK,,,4,CFL,,,,0.0,56.0,3.0,,,,
SYNTHETIC_CFL_W7_SSK,,,7,CFL,,,,1.0,67.0,5.0,,,,
SYNTHETIC_CFL_W8_SSK,,,8,CFL,,,,1.0,9.0,2.0,,,,
SYNTHETIC_CFL_W10_SSK,,,10,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_W11_SSK,,,11,CFL,,,,0.0,28.0,4.0,,,,
SYNTHETIC_CFL_W15_SSK,,,15,CFL,,,,0.0,39.0,2.0,,,,
SYNTHETIC_CFL_W17_SSK,,,17,CFL,,,,0.0,16.0,1.0,,,,
SYNTHETIC_CFL_W18_SSK,,,18,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2023_W2_SSK,,2023,2,CFL,,,,0.0,121.0,9.0,,,,
SYNTHETIC_CFL_2023_W3_SSK,,2023,3,CFL,,,,1.0,75.0,5.0,,,,
SYNTHETIC_CFL_2023_W5_SSK,,2023,5,CFL,,,,0.0,60.0,4.0,,,,
SYNTHETIC_CFL_2023_W6_SSK,,2023,6,CFL,,,,1.0,84.0,3.0,,,,
SYNTHETIC_CFL_2023_W7_SSK,,2023,7,CFL,,,,0.0,75.0,7.0,,,,
SYNTHETIC_CFL_2023_W8_SSK,,2023,8,CFL,,,,0.0,133.0,9.0,,,,
SYNTHETIC_CFL_2023_W9_SSK,,2023,9,CFL,,,,0.0,15.0,1.0,,,,
SYNTHETIC_CFL_2023_W10_SSK,,2023,10,CFL,,,0.0,0.0,26.0,5.0,,,0.0,1.0
SYNTHETIC_CFL_2023_W11_SSK,,2023,11,CFL,,,,0.0,10.0,1.0,,,,
SYNTHETIC_CFL_2023_W13_SSK,,2023,13,CFL,,,,0.0,96.0,5.0,,,,
SYNTHETIC_CFL_2023_W14_SSK,,2023,14,CFL,,,,0.0,29.0,3.0,,,,
SYNTHETIC_CFL_2023_W15_SSK,,2023,15,CFL,,,,1.0,72.0,4.0,,,,
SYNTHETIC_CFL_2023_W16_SSK,,2023,16,CFL,,,,0.0,59.0,6.0,,,,
SYNTHETIC_CFL_2023_W17_SSK,,2023,17,CFL,,,0.0,0.0,27.0,3.0,,,0.0,1.0
SYNTHETIC_CFL_2023_W18_SSK,,2023,18,CFL,,,0.0,,,,,,0.0,0.0
SYNTHETIC_CFL_2023_W19_SSK,,2023,19,CFL,,,0.0,,,,,,0.0,2.0
SYNTHETIC_CFL_2023_W20_SSK,,2023,20,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2024_W9_EDM,,2024,9,CFL,,,,2.0,123.0,3.0,,,,
SYNTHETIC_CFL_2024_W10_EDM,,2024,10,CFL,,,,0.0,123.0,6.0,,,,
SYNTHETIC_CFL_2024_W11_EDM,,2024,11,CFL,,,,0.0,28.0,1.0,,,,
SYNTHETIC_CFL_2024_W12_EDM,,2024,12,CFL,,,,0.0,67.0,5.0,,,,
SYNTHETIC_CFL_2024_W13_EDM,,2024,13,CFL,,,,2.0,208.0,5.0,,,,
SYNTHETIC_CFL_2024_W14_EDM,,2024,14,CFL,,,,0.0,0.0,0.0,1.0,13.0,,
SYNTHETIC_CFL_2024_W16_EDM,,2024,16,CFL,,,,0.0,24.0,3.0,,,,
SYNTHETIC_CFL_2024_W17_EDM,,2024,17,CFL,,,,1.0,36.0,4.0,0.0,0.0,,
SYNTHETIC_CFL_2024_W18_EDM,,2024,18,CFL,,,,0.0,32.0,5.0,,,,
SYNTHETIC_CFL_2024_W19_EDM,,2024,19,CFL,,,,0.0,76.0,6.0,,,,
SYNTHETIC_CFL_2024_W21_EDM,,2024,21,CFL,,,,0.0,14.0,2.0,,,,
SYNTHETIC_CFL_2025_W1_CGY,,2025,1,CFL,,,,0.0,48.0,4.0,,,,
SYNTHETIC_CFL_2025_W2_CGY,,2025,2,CFL,,,,0.0,17.0,2.0,,,,
SYNTHETIC_CFL_2025_W3_CGY,,2025,3,CFL,,,,0.0,16.0,2.0,,,,
SYNTHETIC_CFL_2025_W5_CGY,,2025,5,CFL,,,,0.0,49.0,4.0,,,,
SYNTHETIC_CFL_2025_W6_CGY,,2025,6,CFL,,,,0.0,24.0,3.0,,,,
SYNTHETIC_CFL_2025_W7_CGY,,2025,7,CFL,,,,0.0,64.0,4.0,,,,
SYNTHETIC_CFL_2025_W8_CGY,,2025,8,CFL,,,,0.0,16.0,3.0,,,,
SYNTHETIC_CFL_2025_W9_CGY,,2025,9,CFL,,,,0.0,56.0,4.0,,,,
SYNTHETIC_CFL_2025_W10_CGY,,2025,10,CFL,,,,2.0,86.0,2.0,,,,
SYNTHETIC_CFL_2025_W14_CGY,,2025,14,CFL,,,,0.0,30.0,3.0,,,,
SYNTHETIC_CFL_2025_W16_CGY,,2025,16,CFL,,,,1.0,57.0,4.0,,,,
SYNTHETIC_CFL_2025_W17_CGY,,2025,17,CFL,,,,0.0,46.0,3.0,0.0,8.0,,
SYNTHETIC_CFL_2025_W18_CGY,,2025,18,CFL,,,,0.0,4.0,1.0,,,,
SYNTHETIC_CFL_2025_W19_CGY,,2025,19,CFL,,,,0.0,15.0,3.0,,,,
SYNTHETIC_CFL_2025_W20_CGY,,2025,20,CFL,,,,1.0,27.0,2.0,,,,
SYNTHETIC_CFL_2025_W21_CGY,,2025,21,CFL,,,,0.0,63.0,3.0,,,,
