game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pr_no,pr_yds,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,2.0,8.0,156.0,2.0,19.0,1.0,15.0
