game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-PHI-NY,2023-04-29,2023,1,,PHI,NY,1.0,,23.0,23.0,,,2.0,1.0,23.0,,179.0,59.0
2023-05-05-TOR-NY,2023-05-05,2023,2,,TOR,NY,,1.0,4.0,3.0,,1.0,1.0,,3.0,,65.0,12.0
2023-05-13-NY-DC,2023-05-13,2023,3,,NY,DC,2.0,,16.0,13.0,,1.0,,,15.0,2.0,260.0,16.0
2023-05-20-NY-PHI,2023-05-20,2023,4,,NY,PHI,3.0,,50.0,49.0,,,1.0,1.0,50.0,1.0,282.0,278.0
2023-06-02-NY-BOS,2023-06-02,2023,6,,NY,BOS,,,7.0,5.0,,,1.0,,6.0,1.0,48.0,13.0
2023-06-03-NY-MTL,2023-06-03,2023,6,,NY,MTL,,,,,,1.0,,,,,,
2023-06-10-ATL-NY,2023-06-10,2023,7,,ATL,NY,2.0,1.0,16.0,17.0,,5.0,1.0,,18.0,1.0,207.0,-20.0
2023-06-16-BOS-NY,2023-06-16,2023,8,,BOS,NY,,,19.0,16.0,,4.0,1.0,,17.0,1.0,234.0,-15.0
2023-06-30-DC-NY,2023-06-30,2023,10,,DC,NY,,,19.0,19.0,,,2.0,,19.0,,199.0,73.0
2023-07-14-NY-COL,2023-07-14,2023,12,,NY,COL,,,18.0,18.0,0.0,3.0,,,20.0,,257.0,202.0
2023-07-15-NY-SLC,2023-07-15,2023,12,,NY,SLC,3.0,,,,,,2.0,1.0,,2.0,,
2023-07-22-MTL-NY,2023-07-22,2023,13,,MTL,NY,2.0,,21.0,16.0,,5.0,2.0,2.0,17.0,1.0,302.0,183.0
