game_id,date,season,week,league,away,home,assisted_tackles,fumble_recoveries,fumble_recovery_yards,solo_tackles,tackles,tackles_for_loss,tfl_yards
FOOTBALL_IFL_2026_8_1_T3TULSAOILERSG20260801Q8QK@T2JACKSONVILLESHARKS,2026-08-01,2026,,IFL,#3 Tulsa Oilers,#2 Jacksonville Sharks,2.0,1.0,0.0,3.0,5.0,1.0,0.0
