game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-psl-2026-04-10-1527569,2026-04-10,2026,1,PSL,Quetta Gladiators,Rawalpindiz,18.0,0.0,0.0,25.0,0.0,0.0,2.0,1.0
cricket-psl-2026-04-21-1527581,2026-04-21,2026,1,PSL,Lahore Qalandars,Quetta Gladiators,24.0,0.0,1.0,38.0,2.0,2.0,,1.0
cricket-psl-2026-04-25-1527588,2026-04-25,2026,1,PSL,Quetta Gladiators,Karachi Kings,18.0,0.0,0.0,35.0,0.0,0.0,,1.0
