game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-PHI-NY,2023-04-29,2023,1,,PHI,NY,2.0,2.0,8.0,7.0,1.0,,1.0,3.0,2.0,8.0,1.0,41.0,136.0
2023-05-07-PHI-DC,2023-05-07,2023,2,,PHI,DC,1.0,1.0,26.0,19.0,,3.0,,,1.0,23.0,2.0,401.0,49.0
2023-05-13-PHI-BOS,2023-05-13,2023,3,,PHI,BOS,1.0,1.0,17.0,14.0,,2.0,2.0,,,15.0,1.0,92.0,120.0
2023-05-20-NY-PHI,2023-05-20,2023,4,,NY,PHI,4.0,1.0,29.0,24.0,,4.0,1.0,4.0,,27.0,2.0,403.0,279.0
2023-05-27-PHI-PIT,2023-05-27,2023,5,,PHI,PIT,3.0,,31.0,27.0,,2.0,2.0,2.0,1.0,29.0,2.0,261.0,230.0
2023-06-03-CAR-PHI,2023-06-03,2023,6,,CAR,PHI,1.0,,19.0,16.0,1.0,2.0,,2.0,,17.0,1.0,188.0,150.0
2023-06-10-PHI-TOR,2023-06-10,2023,7,,PHI,TOR,6.0,,16.0,14.0,,2.0,3.0,2.0,1.0,15.0,1.0,178.0,227.0
2023-06-17-MTL-PHI,2023-06-17,2023,8,,MTL,PHI,2.0,,12.0,7.0,,3.0,1.0,1.0,1.0,9.0,2.0,236.0,106.0
2023-07-02-PHI-MTL,2023-07-02,2023,10,,PHI,MTL,1.0,1.0,11.0,7.0,,2.0,1.0,2.0,1.0,9.0,2.0,161.0,95.0
2023-07-07-BOS-PHI,2023-07-07,2023,11,,BOS,PHI,1.0,,24.0,12.0,,7.0,3.0,1.0,1.0,16.0,4.0,470.0,60.0
2023-07-15-DC-PHI,2023-07-15,2023,12,,DC,PHI,2.0,,28.0,23.0,,3.0,1.0,1.0,1.0,25.0,2.0,336.0,99.0
2023-07-22-TOR-PHI,2023-07-22,2023,13,,TOR,PHI,1.0,,14.0,7.0,,6.0,,1.0,2.0,8.0,1.0,272.0,79.0
