game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-835-4-1,2026-04-26,2026,1,WCF-WORLD,France,England,0.0,1.0,1.0,2.0,6.0
