game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2024_SEASON_TOTAL,,2024,1,XLEAGUE,,,29.0,3.66,16.0,14.0,106.0
FOOTBALL_XLEAGUE_2025_SEASON_TOTAL,,2025,1,XLEAGUE,,,21.0,6.86,24.0,1.0,144.0
