game_id,date,season,week,league,away,home,def_pd,def_tackles,gp,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,1.0,8.0,7.0,12.0,140.0,58.0,4.0,295.0
