game_id,date,season,week,league,away,home,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
10798058,2024-08-17,2024,11,CFL,EDM,HAM,0.0,,1.0,95.0,,
98,2026-04-12,2026,3,UFL,BIRMINGHAM STALLIONS,ST. LOUIS BATTLEHAWKS,2.0,,3.0,148.0,0.0,-11.0
101,2026-04-18,2026,4,UFL,ST. LOUIS BATTLEHAWKS,DC DEFENDERS,1.0,,1.0,144.0,0.0,23.0
104,2026-04-25,2026,5,UFL,ST. LOUIS BATTLEHAWKS,ORLANDO STORM,2.0,,1.0,185.0,1.0,21.0
107,2026-04-30,2026,6,UFL,ST. LOUIS BATTLEHAWKS,LOUISVILLE KINGS,1.0,1.0,2.0,242.0,0.0,-7.0
