game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_W3_HAM,,,3,CFL,,,0.0,0.0,0.0,,
SYNTHETIC_CFL_W7_HAM,2022-07-21,,7,CFL,HAM,BC,0.0,21.0,2.0,0.0,20.0
SYNTHETIC_CFL_W9_HAM,2022-08-06,,9,CFL,HAM,TOR,0.0,0.0,0.0,1.0,10.0
SYNTHETIC_CFL_W10_HAM,2022-08-12,,10,CFL,TOR,HAM,,,,0.0,28.0
SYNTHETIC_CFL_W11_HAM,2022-08-20,,11,CFL,HAM,MTL,,,,0.0,12.0
