game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2019-12-02-1208804,2019-12-02,2019,1,T20I,Nepal,Maldives,1.0,0.0,0.0,10.0,0.0,0.0,,,,,,,1.0
cricket-t20i-2019-12-05-1208808,2019-12-05,2019,1,T20I,Bangladesh,Maldives,8.0,0.0,0.0,2.0,1.0,0.0,24.0,0.0,1.0,60.0,0.0,0.0,1.0
cricket-t20i-2019-12-07-1208810,2019-12-07,2019,1,T20I,Nepal,Maldives,7.0,0.0,0.0,8.0,0.0,0.0,,,,,,,1.0
