game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mlsnp-2024-NWMWJezQlz,,2024,1,MLSNP,,,0.0,-0.3358,21.1418,1.5016,0.0,-0.1757,0.0,9.0,1587.0,0.9037,561.0,6.1336,1.0933,0.0,6.0,3.0,0.3358,0.1757,-0.0961,0.5116,0.8928,0.0837
soccer-mlsnp-2025-NWMWJezQlz,,2025,1,MLSNP,,,0.0,-0.604,20.9108,2.6499,0.0,-0.5865,0.0,9.0,2462.0,0.8799,824.0,9.9881,1.2121,0.0,12.0,3.0,0.604,0.5865,-0.391,1.1905,0.8677,0.3871
soccer-mlsnp-2026-NWMWJezQlz,,2026,1,MLSNP,,,0.0,-0.0867,21.9429,3.304,0.0,0.0,0.0,1.0,297.0,0.8532,109.0,-1.9126,-1.7547,0.0,0.0,0.0,0.0867,0.0,0.0,0.0867,0.8708,0.0
