game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-hnd-2021-08-05-1252718,2021-08-05,2021,1,HND,Southern Brave,Manchester Originals,10.0,0.0,0.0,12.0,0.0,1.0,,,1.0
cricket-hnd-2021-08-10-1252723,2021-08-10,2021,1,HND,Manchester Originals,London Spirit,8.0,0.0,0.0,12.0,0.0,0.0,1.0,,1.0
cricket-hnd-2021-08-12-1252725,2021-08-12,2021,1,HND,Northern Superchargers,Manchester Originals,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
cricket-hnd-2021-08-15-1252728,2021-08-15,2021,1,HND,Trent Rockets,Manchester Originals,5.0,0.0,0.0,15.0,0.0,1.0,,,1.0
