game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-838-14-2,2026-05-08,2026,1,WCF-WORLD,Switzerland,Norway,1.0,1.0,0.0,9.0,6.0
curling-wcf-world-2026-838-16-2,2026-05-08,2026,1,WCF-WORLD,Switzerland,Denmark,1.0,1.0,0.0,12.0,4.0
