game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-kRQabn8MKZ,,2013,1,MLS,,,0.0,0.0,56.8106,51.5763,0.0,45.0,5.1056,0.0,1.128,0.0,0.1439,0.0,3220.0,0.5101,888.0,25.2443,2.8428,0.0,90.0,0.0,139.0,0.0,0.0,0.0,39.8944,0.0,0.0,0.4817,0.0
soccer-mls-2014-kRQabn8MKZ,,2014,1,MLS,,,1.0,0.1896,46.4273,39.06,0.0,43.0,5.351,0.0,1.1421,1.0,0.144,1.0,2631.0,0.6608,734.0,22.0105,2.9987,0.0,82.0,0.0,125.0,0.0,0.8104,0.0,37.649,0.0,0.8104,0.6308,0.0
soccer-mls-2015-kRQabn8MKZ,,2015,1,MLS,,,0.0,-0.0211,44.4747,36.8528,0.0,27.0,6.3268,0.0,1.306,0.0,0.1389,1.0,1262.0,0.6196,397.0,-1.9276,-0.4855,0.0,45.0,0.0,72.0,0.0,0.0211,0.0,20.6732,0.0,0.0211,0.6245,0.0
soccer-mls-2016-jYQJ8EW5GR,,2016,1,MLS,,,0.0,-0.1094,44.6936,36.2324,0.0,59.0,0.2059,0.0,1.0035,0.0,0.1517,1.0,3331.0,0.6439,952.0,4.3783,0.4599,0.0,114.0,0.0,178.0,0.0,0.1094,0.0,58.7941,0.0,0.1094,0.6393,0.0
soccer-mls-2017-jYQJ8EW5GR,,2017,1,MLS,,,0.0,0.0,45.7502,37.2012,0.0,50.0,-1.458,0.0,0.9717,0.0,0.0983,0.0,3218.0,0.6101,1072.0,-12.5602,-1.1717,0.0,118.0,0.0,173.0,0.0,0.0,0.0,51.4581,0.0,0.0,0.6218,0.0
soccer-mls-2018-jYQJ8EW5GR,,2018,1,MLS,,,0.0,0.0,41.8993,32.4858,0.0,56.0,8.4869,0.0,1.1786,0.0,0.1127,0.0,2424.0,0.6773,719.0,-7.1558,-0.9952,0.0,84.0,0.0,142.0,0.0,0.0,0.0,47.5131,0.0,0.0,0.6873,0.0
soccer-mls-2019-mvzqoLZQap,,2019,1,MLS,,,0.0,0.0,38.8969,30.0971,0.0,12.0,1.5734,0.0,1.1509,0.0,0.1111,0.0,594.0,0.7186,167.0,-0.7908,-0.4735,0.0,14.0,0.0,27.0,0.0,0.0,0.0,10.4266,0.0,0.0,0.7233,0.0
soccer-mls-2020-9z5k7Yg5A3,,2020,1,MLS,,,0.0,0.0,56.097,50.068,0.0,2.0,1.0091,0.0,2.0184,0.0,0.0,0.0,105.0,0.4231,26.0,-1.1237,-4.322,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.9909,0.0,0.0,0.4663,0.0
soccer-mls-2021-9z5k7Yg5A3,,2021,1,MLS,,,0.0,0.0,49.2078,40.3211,0.0,3.0,-0.7494,0.0,0.8001,0.0,0.125,0.0,238.0,0.5075,67.0,-4.9872,-7.4435,0.0,5.0,0.0,8.0,0.0,0.0,0.0,3.7494,0.0,0.0,0.5819,0.0
soccer-mlsnp-2022-KPqjwN4Q6v,,2022,1,MLSNP,,,0.0,0.0,39.6935,31.6365,0.0,1.0,0.5084,0.0,2.0342,0.0,0.0,0.0,98.0,0.8333,30.0,2.967,9.8901,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.4916,0.0,0.0,0.7344,0.0
soccer-mls-2023-9z5k7Yg5A3,,2023,1,MLS,,,0.0,0.0,44.1229,36.0549,0.0,12.0,4.2761,0.0,1.5536,0.0,0.0968,0.0,792.0,0.6386,166.0,-1.4327,-0.8631,0.0,15.0,0.0,31.0,0.0,0.0,0.0,7.7239,0.0,0.0,0.6472,0.0
