game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2021-zeQZkL1MKw,,2021,1,MLS,,,0.0,-0.2637,17.0692,0.3817,1.0,0.668,1.0,3.0,739.0,0.8324,340.0,6.7085,1.9731,1.257,7.0,2.0,0.2637,0.332,0.3495,0.5957,0.8126,0.2175
soccer-mls-2022-zeQZkL1MKw,,2022,1,MLS,,,0.0,-0.2114,18.0517,4.7614,0.0,-0.5387,0.0,2.0,717.0,0.782,399.0,-4.5054,-1.1292,0.0,6.0,4.0,0.2114,0.5387,0.2402,0.75,0.7932,0.4343
soccer-mlsnp-2022-vzqowoZqap,,2022,1,MLSNP,,,0.0,0.0,17.2615,3.2011,0.0,0.0,0.0,0.0,48.0,0.9583,24.0,2.8842,12.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382,0.0
