game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2013-07-17-644943,2013-07-17,2013,1,ODI,Ireland,Pakistan,15.0,0.0,1.0,10.0,2.0,0.0,60.0,3.0,0.0,33.0,0.0,2.0,1.0
cricket-odi-2013-07-19-644945,2013-07-19,2013,1,ODI,Ireland,Pakistan,8.0,0.0,0.0,9.0,2.0,0.0,60.0,1.0,0.0,32.0,1.0,1.0,1.0
cricket-t20i-2013-07-16-644941,2013-07-16,2013,1,T20I,Ireland,Pakistan,1.0,0.0,1.0,11.0,1.0,0.0,24.0,1.0,0.0,9.0,1.0,0.0,1.0
cricket-t20i-2013-07-29-640947,2013-07-29,2013,1,T20I,Ireland,Pakistan,1.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,1.0
cricket-t20i-2014-01-19-698985,2014-01-19,2014,1,T20I,Ireland,Pakistan,,,,,,,24.0,0.0,0.0,15.0,1.0,3.0,1.0
cricket-t20i-2014-01-20-698987,2014-01-20,2014,1,T20I,Ireland,South Africa,6.0,0.0,0.0,9.0,3.0,0.0,24.0,0.0,0.0,24.0,0.0,1.0,1.0
cricket-t20i-2014-03-25-682975,2014-03-25,2014,1,T20I,Ireland,New Zealand,10.0,0.0,0.0,7.0,7.0,0.0,24.0,0.0,0.0,39.0,0.0,0.0,1.0
cricket-t20i-2014-03-29-682991,2014-03-29,2014,1,T20I,Ireland,South Africa,6.0,0.0,0.0,8.0,5.0,0.0,24.0,0.0,0.0,36.0,0.0,0.0,1.0
cricket-t20i-2014-03-31-682999,2014-03-31,2014,1,T20I,Ireland,Pakistan,1.0,0.0,0.0,9.0,2.0,0.0,18.0,0.0,0.0,14.0,2.0,1.0,1.0
cricket-t20i-2014-04-03-718467,2014-04-03,2014,1,T20I,Bangladesh,Ireland,1.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,19.0,2.0,1.0,1.0
cricket-t20i-2015-08-21-798619,2015-08-21,2015,1,T20I,Ireland,Australia,,,,,,,18.0,0.0,0.0,19.0,1.0,0.0,1.0
cricket-odi-2016-08-11-962017,2016-08-11,2016,1,ODI,Ireland,South Africa,,,,,,,60.0,0.0,0.0,32.0,1.0,2.0,1.0
cricket-odi-2017-02-08-1073405,2017-02-08,2017,1,ODI,Sri Lanka,Ireland,17.0,0.0,0.0,9.0,3.0,0.0,60.0,2.0,0.0,32.0,0.0,2.0,1.0
cricket-odi-2017-02-10-1073411,2017-02-10,2017,1,ODI,India,Ireland,6.0,1.0,0.0,10.0,5.0,0.0,30.0,0.0,1.0,33.0,0.0,5.0,1.0
