game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-ipl-2022-05-10-1304103,2022-05-10,2022,1,IPL,Gujarat Titans,Lucknow Super Giants,,,,,,,12.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0
cricket-ipl-2022-05-15-1304108,2022-05-15,2022,1,IPL,Chennai Super Kings,Gujarat Titans,,,,,,,24.0,0.0,0.0,31.0,1.0,1.0,,1.0
cricket-ipl-2022-05-19-1304113,2022-05-19,2022,1,IPL,Gujarat Titans,Royal Challengers Bangalore,,,,,,,24.0,0.0,0.0,20.0,0.0,0.0,,1.0
cricket-ipl-2022-05-24-1312197,2022-05-24,2022,1,IPL,Rajasthan Royals,Gujarat Titans,,,,,,,24.0,0.0,0.0,43.0,1.0,1.0,,1.0
cricket-ipl-2022-05-29-1312200,2022-05-29,2022,1,IPL,Rajasthan Royals,Gujarat Titans,,,,,,,12.0,0.0,0.0,20.0,2.0,0.0,2.0,1.0
cricket-t20i-2023-10-03-1399113,2023-10-03,2023,1,T20I,India,Nepal,,,,,,,24.0,0.0,0.0,25.0,1.0,0.0,3.0,1.0
cricket-t20i-2023-10-06-1399117,2023-10-06,2023,1,T20I,Bangladesh,India,,,,,,,24.0,0.0,1.0,12.0,3.0,1.0,,1.0
cricket-ipl-2024-03-24-1422123,2024-03-24,2024,1,IPL,Gujarat Titans,Mumbai Indians,,,,,,,24.0,0.0,0.0,24.0,1.0,0.0,,1.0
cricket-ipl-2024-03-26-1422125,2024-03-26,2024,1,IPL,Chennai Super Kings,Gujarat Titans,,,,,,,18.0,0.0,0.0,28.0,1.0,2.0,,1.0
cricket-ipl-2024-04-21-1426275,2024-04-21,2024,1,IPL,Punjab Kings,Gujarat Titans,,,,,,,24.0,0.0,0.0,33.0,4.0,1.0,,1.0
cricket-ipl-2024-04-24-1426278,2024-04-24,2024,1,IPL,Delhi Capitals,Gujarat Titans,6.0,0.0,0.0,9.0,13.0,2.0,6.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0
cricket-ipl-2024-04-28-1426283,2024-04-28,2024,1,IPL,Gujarat Titans,Royal Challengers Bengaluru,,,,,,,18.0,0.0,0.0,30.0,1.0,0.0,,1.0
cricket-ipl-2025-03-25-1473442,2025-03-25,2025,1,IPL,Punjab Kings,Gujarat Titans,,,,,,,24.0,0.0,0.0,30.0,3.0,0.0,,1.0
cricket-ipl-2025-03-29-1473446,2025-03-29,2025,1,IPL,Gujarat Titans,Mumbai Indians,1.0,0.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,37.0,1.0,1.0,,1.0
cricket-ipl-2025-04-02-1473451,2025-04-02,2025,1,IPL,Royal Challengers Bengaluru,Gujarat Titans,,,,,,,24.0,0.0,0.0,22.0,2.0,1.0,,1.0
cricket-ipl-2025-04-06-1473457,2025-04-06,2025,1,IPL,Sunrisers Hyderabad,Gujarat Titans,,,,,,,24.0,0.0,0.0,24.0,2.0,0.0,,1.0
cricket-ipl-2025-04-09-1473460,2025-04-09,2025,1,IPL,Gujarat Titans,Rajasthan Royals,,,,,,,14.0,0.0,0.0,20.0,2.0,1.0,2.0,1.0
cricket-ipl-2025-04-12-1473463,2025-04-12,2025,1,IPL,Gujarat Titans,Lucknow Super Giants,,,,,,,9.0,0.0,0.0,35.0,0.0,0.0,,1.0
cricket-ipl-2025-04-19-1473472,2025-04-19,2025,1,IPL,Delhi Capitals,Gujarat Titans,,,,,,,6.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0
cricket-ipl-2025-04-21-1473476,2025-04-21,2025,1,IPL,Gujarat Titans,Kolkata Knight Riders,,,,,,,18.0,0.0,0.0,19.0,1.0,2.0,,1.0
cricket-ipl-2025-04-28-1473484,2025-04-28,2025,1,IPL,Gujarat Titans,Rajasthan Royals,,,,,,,6.0,0.0,0.0,16.0,0.0,0.0,,1.0
cricket-ipl-2025-05-02-1473488,2025-05-02,2025,1,IPL,Gujarat Titans,Sunrisers Hyderabad,,,,,,,4.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-ipl-2025-05-06-1473493,2025-05-06,2025,1,IPL,Mumbai Indians,Gujarat Titans,,,,,,,24.0,0.0,0.0,34.0,2.0,1.0,,1.0
cricket-ipl-2025-05-18-1473498,2025-05-18,2025,1,IPL,Delhi Capitals,Gujarat Titans,,,,,,,24.0,0.0,0.0,47.0,1.0,0.0,1.0,1.0
cricket-ipl-2025-05-22-1473502,2025-05-22,2025,1,IPL,Lucknow Super Giants,Gujarat Titans,2.0,0.0,0.0,10.0,1.0,0.0,18.0,0.0,0.0,34.0,1.0,0.0,,1.0
cricket-ipl-2025-05-25-1473504,2025-05-25,2025,1,IPL,Chennai Super Kings,Gujarat Titans,7.0,0.0,0.0,10.0,3.0,0.0,12.0,0.0,0.0,23.0,1.0,0.0,,1.0
cricket-ipl-2025-05-30-1473509,2025-05-30,2025,1,IPL,Mumbai Indians,Gujarat Titans,,,,,,,24.0,0.0,0.0,42.0,2.0,0.0,,1.0
cricket-ipl-2026-05-09-1529295,2026-05-09,2026,1,IPL,Gujarat Titans,Rajasthan Royals,,,,,,,6.0,0.0,0.0,8.0,0.0,0.0,,1.0
