game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2025-04-17-1481295,2025-04-17,2025,1,T20I,Mexico,Costa Rica,15.0,3.0,1.0,7.0,16.0,0.0,12.0,0.0,0.0,17.0,0.0,1.0,1.0
cricket-t20i-2025-04-18-1481297,2025-04-18,2025,1,T20I,Costa Rica,Panama,2.0,0.0,1.0,7.0,1.0,0.0,12.0,0.0,0.0,19.0,0.0,1.0,1.0
cricket-t20i-2025-04-19-1481299,2025-04-19,2025,1,T20I,Costa Rica,Turks and Caicos Island,12.0,2.0,1.0,7.0,16.0,0.0,,,,,,,1.0
cricket-t20i-2025-04-20-1481301,2025-04-20,2025,1,T20I,Turks and Caicos Island,Costa Rica,,,,,,,18.0,0.0,0.0,11.0,2.0,1.0,1.0
cricket-t20i-2026-04-02-1529377,2026-04-02,2026,1,T20I,Mexico,Costa Rica,,,,,,,6.0,0.0,0.0,12.0,0.0,0.0,1.0
cricket-t20i-2026-04-04-1529380,2026-04-04,2026,1,T20I,Brazil,Costa Rica,6.0,0.0,1.0,9.0,2.0,0.0,12.0,0.0,0.0,13.0,1.0,0.0,1.0
cricket-t20i-2026-04-04-1529381,2026-04-04,2026,1,T20I,Costa Rica,Mexico,11.0,0.0,1.0,10.0,1.0,0.0,12.0,0.0,1.0,17.0,1.0,4.0,1.0
