game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2024-04-27-1425642,2024-04-27,2024,1,T20I,Netherlands,Vanuatu,20.0,0.0,1.0,7.0,11.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-05-01-1425652,2024-05-01,2024,1,T20I,Vanuatu,Ireland,1.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-05-03-1425655,2024-05-03,2024,1,T20I,United Arab Emirates,Vanuatu,29.0,2.0,1.0,8.0,21.0,0.0,,,,,,,1.0,1.0,1.0
cricket-t20i-2025-03-10-1474423,2025-03-10,2025,1,T20I,Vanuatu,Samoa,9.0,0.0,0.0,8.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0,,,1.0
cricket-t20i-2025-03-11-1474424,2025-03-11,2025,1,T20I,Vanuatu,France,,,,,,,7.0,1.0,0.0,1.0,2.0,0.0,,,1.0
cricket-t20i-2025-03-12-1474427,2025-03-12,2025,1,T20I,Vanuatu,Fiji,,,,,,,6.0,0.0,0.0,16.0,0.0,0.0,1.0,,1.0
cricket-t20i-2025-03-14-1474429,2025-03-14,2025,1,T20I,Vanuatu,Samoa,17.0,0.0,0.0,8.0,10.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,,,1.0
cricket-t20i-2025-09-15-1499803,2025-09-15,2025,1,T20I,Vanuatu,Papua New Guinea,4.0,0.0,0.0,7.0,3.0,0.0,,,,,,,,,1.0
cricket-t20i-2026-04-19-1531152,2026-04-19,2026,1,T20I,Rwanda,Vanuatu,19.0,0.0,0.0,6.0,9.0,0.0,,,,,,,1.0,1.0,1.0
cricket-t20i-2026-04-21-1531155,2026-04-21,2026,1,T20I,Vanuatu,Italy,5.0,0.0,0.0,6.0,3.0,0.0,,,,,,,,,1.0
cricket-t20i-2026-04-22-1531157,2026-04-22,2026,1,T20I,United States of America,Vanuatu,7.0,1.0,0.0,7.0,5.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2026-04-24-1531158,2026-04-24,2026,1,T20I,Vanuatu,Nepal,3.0,1.0,1.0,7.0,4.0,0.0,,,,,,,,,1.0
cricket-t20i-2026-04-27-1531163,2026-04-27,2026,1,T20I,United States of America,Vanuatu,23.0,1.0,0.0,5.0,17.0,1.0,,,,,,,,,1.0
cricket-t20i-2026-04-30-1531167,2026-04-30,2026,1,T20I,Nepal,Vanuatu,7.0,0.0,0.0,5.0,2.0,0.0,,,,,,,1.0,,1.0
