game_id,date,season,week,league,away,home,assists,blocks,callahans,catches,completions,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-06-COL-LA,2023-05-06,2023,2,,COL,LA,,,,2.0,2.0,,,,2.0,,19.0,17.0
2023-05-12-POR-LA,2023-05-12,2023,3,,POR,LA,,,,3.0,2.0,1.0,1.0,,2.0,,37.0,8.0
2023-05-19-LA-SLC,2023-05-19,2023,4,,LA,SLC,,1.0,,1.0,1.0,2.0,,1.0,1.0,,4.0,-1.0
2023-06-03-LA-SD,2023-06-03,2023,6,,LA,SD,1.0,,,6.0,4.0,1.0,,,5.0,1.0,86.0,-2.0
2023-06-09-LA-POR,2023-06-09,2023,7,,LA,POR,2.0,,,3.0,3.0,,1.0,,3.0,,11.0,-4.0
2023-06-10-LA-SEA,2023-06-10,2023,7,,LA,SEA,,1.0,,,,,,,,,,
2023-06-18-SEA-LA,2023-06-18,2023,8,,SEA,LA,1.0,1.0,1.0,6.0,6.0,1.0,1.0,,7.0,1.0,41.0,49.0
2023-06-24-SD-LA,2023-06-24,2023,9,,SD,LA,,1.0,,2.0,2.0,,,,2.0,,21.0,14.0
2023-07-21-OAK-LA,2023-07-21,2023,13,,OAK,LA,1.0,,,2.0,1.0,,,,2.0,1.0,16.0,15.0
