game_id,date,season,week,league,away,home,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_50YARD_2026_W3_GREENBAYBLIZZARD,2026-05-16,2026,3,50YARD,GREEN BAY BLIZZARD,TULSA OILERS,21.0,3.0,1.0,44.0
