game_id,date,season,week,league,away,home,field_goal_attempts,field_goal_long,field_goal_pct,field_goals_made,games_played,kick_returns,points,punt_returns,receiving_yards,rushing_yards,total_yards,xp_attempts,xp_made,xp_pct,yards_per_game
FOOTBALL_NAL_2021_jacksonville-sharks_SEASON_TOTAL,2021-12-31,,0,,,JACKSONVILLE SHARKS,8.0,31.0,50.0,4.0,57.0,1.0,56.0,1.0,1.0,7.1,0.0,52.0,44.0,85.0,0.0
