game_id,date,season,week,league,away,home,fumbles,gp,recv_rec,recv_tgt,recv_yds,rush_att,rush_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,1.0,2.0,2.0,1.0,3.0,14.0
