game_id,date,season,week,league,away,home,def_tackles,gp,pass_att,pass_cmp,pass_yds,rush_att
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,1.0,8.0,9.0,7.0,47.0,5.0
