game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-odi-2017-01-18-1041523,2017-01-18,2017,1,ODI,Bangladesh,South Africa,13.0,0.0,0.0,1.0,1.0,0.0,,1.0
cricket-odi-2017-01-20-1041525,2017-01-20,2017,1,ODI,Bangladesh,South Africa,28.0,2.0,0.0,1.0,13.0,0.0,,1.0
cricket-odi-2017-02-08-1073408,2017-02-08,2017,1,ODI,Bangladesh,Pakistan,20.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0
cricket-odi-2017-02-11-1073413,2017-02-11,2017,1,ODI,Bangladesh,South Africa,3.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-odi-2017-02-15-1073423,2017-02-15,2017,1,ODI,Bangladesh,Ireland,50.0,2.0,0.0,1.0,22.0,0.0,,1.0
cricket-odi-2017-02-17-1073425,2017-02-17,2017,1,ODI,Bangladesh,India,22.0,1.0,0.0,1.0,7.0,0.0,,1.0
cricket-odi-2017-02-19-1073428,2017-02-19,2017,1,ODI,Sri Lanka,Bangladesh,1.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-odi-2018-05-04-1144435,2018-05-04,2018,1,ODI,South Africa,Bangladesh,6.0,0.0,0.0,6.0,0.0,0.0,,1.0
cricket-odi-2018-05-09-1144437,2018-05-09,2018,1,ODI,Bangladesh,South Africa,9.0,0.0,0.0,2.0,3.0,0.0,,1.0
cricket-odi-2018-05-11-1144438,2018-05-11,2018,1,ODI,South Africa,Bangladesh,33.0,0.0,0.0,2.0,11.0,0.0,1.0,1.0
cricket-odi-2018-05-14-1144439,2018-05-14,2018,1,ODI,Bangladesh,South Africa,9.0,0.0,0.0,1.0,1.0,0.0,,1.0
cricket-odi-2026-04-20-1528279,2026-04-20,2026,1,ODI,Sri Lanka,Bangladesh,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
cricket-odi-2026-04-22-1528280,2026-04-22,2026,1,ODI,Bangladesh,Sri Lanka,39.0,3.0,0.0,2.0,25.0,0.0,,1.0
cricket-odi-2026-04-25-1528281,2026-04-25,2026,1,ODI,Bangladesh,Sri Lanka,29.0,3.0,0.0,2.0,17.0,0.0,,1.0
cricket-t20i-2026-05-02-1528284,2026-05-02,2026,1,T20I,Sri Lanka,Bangladesh,1.0,0.0,1.0,8.0,1.0,0.0,,1.0
