game_id,date,season,week,league,away,home,def_int,def_pd,def_tackles,gp,kr_no,kr_yds,pr_no
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,3.0,6.0,19.0,6.0,13.0,172.0,1.0
