game_id,date,season,week,league,away,home,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions
FOOTBALL_AF1_2026_6_14_T584641G1168397@T612138,2026-06-14,2026,10,AF1,Washington Wolfpack,Oceanside Bombers,13.0,23.0,0.0,0.0,0.0,53.0,4.0
