game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105150SEA,2021-05-15,2021,1,WNBA,LVA,SEA,,2.0,3.0,,,,0.375,16.0,6.0,1.0,,,,30.2,2.0,-7.0,12.0,5.0,1.0,2.0
WNBA_202105180SEA,2021-05-18,2021,1,WNBA,LVA,SEA,1.0,,1.0,,1.0,,0.25,4.0,1.0,2.0,,,,15.133333333333333,,-12.0,2.0,1.0,,1.0
WNBA_202105200MIN,2021-05-20,2021,1,WNBA,SEA,MIN,3.0,1.0,4.0,,,,0.714,7.0,5.0,1.0,,,,20.683333333333334,,-6.0,10.0,4.0,,2.0
WNBA_202105220DAL,2021-05-22,2021,1,WNBA,SEA,DAL,1.0,,5.0,,,,0.375,8.0,3.0,,1.0,2.0,2.0,23.116666666666667,3.0,-2.0,8.0,8.0,1.0,1.0
WNBA_202105250SEA,2021-05-25,2021,1,WNBA,CON,SEA,,,,1.0,1.0,1.0,0.75,4.0,3.0,,1.0,1.0,1.0,7.9,,-16.0,8.0,,,1.0
WNBA_202105280SEA,2021-05-28,2021,1,WNBA,MIN,SEA,1.0,,3.0,,1.0,,0.667,9.0,6.0,2.0,,,,24.233333333333334,,-6.0,12.0,3.0,2.0,
WNBA_202106010SEA,2021-06-01,2021,1,WNBA,IND,SEA,,,2.0,,1.0,,0.5,8.0,4.0,1.0,,,,15.033333333333333,,11.0,8.0,2.0,1.0,1.0
WNBA_202106040SEA,2021-06-04,2021,1,WNBA,DAL,SEA,,,2.0,,,,0.333,3.0,1.0,1.0,,,,11.65,,-16.0,2.0,2.0,,1.0
WNBA_202106060SEA,2021-06-06,2021,1,WNBA,DAL,SEA,,,3.0,,,,,3.0,,2.0,,,,10.116666666666667,,-9.0,,3.0,,
WNBA_202106090ATL,2021-06-09,2021,1,WNBA,SEA,ATL,1.0,,3.0,,,,0.333,6.0,2.0,2.0,,,,19.983333333333334,,18.0,4.0,3.0,1.0,
WNBA_202106110ATL,2021-06-11,2021,1,WNBA,SEA,ATL,,,3.0,,,,0.286,7.0,2.0,2.0,1.0,2.0,2.0,19.05,,3.0,6.0,3.0,,3.0
WNBA_202106130CON,2021-06-13,2021,1,WNBA,SEA,CON,1.0,,1.0,,,,0.333,6.0,2.0,3.0,1.0,2.0,2.0,16.3,,4.0,6.0,1.0,,1.0
WNBA_202106150IND,2021-06-15,2021,1,WNBA,SEA,IND,3.0,,2.0,,,,0.5,2.0,1.0,1.0,1.0,2.0,2.0,13.316666666666666,1.0,9.0,4.0,3.0,,
WNBA_202106170IND,2021-06-17,2021,1,WNBA,SEA,IND,,,,,,,,3.0,,,,,,10.7,,-1.0,,,,
WNBA_202106220SEA,2021-06-22,2021,1,WNBA,WAS,SEA,,,,,,,0.571,7.0,4.0,2.0,1.0,2.0,2.0,16.15,1.0,-6.0,10.0,1.0,1.0,
WNBA_202106270LVA,2021-06-27,2021,1,WNBA,SEA,LVA,,,,,,,1.0,1.0,1.0,1.0,,,,6.766666666666667,1.0,5.0,2.0,1.0,,
WNBA_202108150PHO,2021-08-15,2021,1,WNBA,ATL,PHO,,,3.0,,,,0.333,12.0,4.0,2.0,1.0,1.0,1.0,25.533333333333335,1.0,-22.0,9.0,4.0,,1.0
WNBA_202108170LAS,2021-08-17,2021,1,WNBA,ATL,LAS,1.0,,8.0,,,,0.545,11.0,6.0,1.0,,,,36.38333333333333,,-6.0,12.0,8.0,3.0,1.0
WNBA_202108190LAS,2021-08-19,2021,1,WNBA,ATL,LAS,1.0,,3.0,,1.0,,0.571,7.0,4.0,1.0,1.0,2.0,2.0,32.45,2.0,-8.0,10.0,5.0,,
WNBA_202108210ATL,2021-08-21,2021,1,WNBA,PHO,ATL,,,,,,,,1.0,,,,,,1.8666666666666667,,-5.0,,,,
WNBA_202109050DAL,2021-09-05,2021,1,WNBA,ATL,DAL,1.0,,4.0,,,,,3.0,,,,,,7.583333333333333,,1.0,,4.0,,1.0
WNBA_202109080ATL,2021-09-08,2021,1,WNBA,PHO,ATL,,,1.0,,,,0.625,8.0,5.0,,0.333,3.0,1.0,14.633333333333333,,-7.0,11.0,1.0,1.0,1.0
WNBA_202109100WAS,2021-09-10,2021,1,WNBA,ATL,WAS,1.0,1.0,4.0,,,,0.3,10.0,3.0,2.0,,2.0,,25.233333333333334,1.0,-10.0,6.0,5.0,1.0,1.0
WNBA_202109140ATL,2021-09-14,2021,1,WNBA,IND,ATL,,1.0,,,2.0,,0.636,11.0,7.0,,1.0,1.0,1.0,24.95,2.0,15.0,15.0,2.0,,2.0
WNBA_202109160ATL,2021-09-16,2021,1,WNBA,LAS,ATL,2.0,,4.0,,,,0.333,6.0,2.0,,1.0,2.0,2.0,19.533333333333335,,-5.0,6.0,4.0,,1.0
WNBA_202109190CON,2021-09-19,2021,1,WNBA,ATL,CON,,,4.0,,,,0.286,7.0,2.0,2.0,,,,14.65,1.0,-1.0,4.0,5.0,,1.0
