game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2017-Z2vQ1xlqrA,,2017,1,MLS,,,0.0,0.0,13.1987,-6.3033,0.0,0.0,0.0,0.0,47.0,0.8571,21.0,0.325,1.5478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8417,0.0
soccer-uslc-2017-2vQ14GKqrA,,2017,1,USLC,,,3.0,0.6359,18.8886,1.4959,0.0,-1.5343,3.0,27.0,2214.0,0.7851,1331.0,0.6654,0.05,0.0,14.0,7.0,2.3641,1.5343,0.1891,3.8983,0.7846,0.4897
soccer-uslc-2018-2lqRjjnqr0,,2018,1,USLC,,,1.0,-0.5061,17.5082,1.7897,1.0,0.1722,2.0,13.0,799.0,0.7201,368.0,-10.1094,-2.7471,0.5879,12.0,3.0,1.5061,0.8278,0.1454,2.3339,0.7476,0.5407
soccer-uslc-2019-2lqRjjnqr0,,2019,1,USLC,,,4.0,-1.3565,17.9464,-0.8136,13.0,5.2505,17.0,46.0,2653.0,0.7669,1111.0,-6.6741,-0.6007,2.891,64.0,37.0,5.3565,7.7495,3.5578,13.106,0.7729,2.5355
soccer-uslc-2020-2lqRjjnqr0,,2020,1,USLC,,,2.0,-0.3964,19.3681,-2.0755,10.0,1.731,12.0,28.0,1351.0,0.797,404.0,6.4559,1.598,5.6129,57.0,28.0,2.3964,8.269,0.5342,10.6654,0.781,5.8606
soccer-mls-2021-YgOMngl5wN,,2021,1,MLS,,,2.0,0.0106,19.3659,1.5482,4.0,2.1241,6.0,24.0,935.0,0.6676,346.0,-8.8161,-2.548,2.5499,12.0,7.0,1.9894,1.8759,1.5074,3.8653,0.6931,1.5312
soccer-mls-2022-YgOMngl5wN,,2022,1,MLS,,,1.0,0.7029,16.3377,-1.456,2.0,0.707,3.0,4.0,714.0,0.7696,217.0,5.0534,2.3288,1.806,18.0,6.0,0.2971,1.293,-0.3781,1.5902,0.7463,0.9677
soccer-uslc-2023-Oa5w0kDq14,,2023,1,USLC,,,3.0,0.5729,19.2266,2.0657,4.0,1.1983,7.0,31.0,1606.0,0.7444,763.0,-1.3693,-0.1795,2.9788,31.0,11.0,2.4271,2.8017,0.5006,5.2288,0.7462,1.7899
soccer-uslc-2024-Oa5w0kDq14,,2024,1,USLC,,,5.0,-0.8391,21.3861,0.7651,4.0,-1.0653,9.0,53.0,2079.0,0.7958,901.0,5.502,0.6107,0.4191,44.0,18.0,5.8391,5.0653,-0.4355,10.9044,0.7897,2.6489
soccer-uslc-2025-Oa5w0kDq14,,2025,1,USLC,,,2.0,-1.445,20.5196,0.6194,2.0,0.4243,4.0,32.0,1585.0,0.8043,700.0,2.4518,0.3503,1.69,24.0,7.0,3.445,1.5757,0.7039,5.0208,0.8008,1.4455
soccer-uslc-2026-Oa5w0kDq14,,2026,1,USLC,,,0.0,-1.1947,16.8624,-0.9881,3.0,0.9295,3.0,15.0,656.0,0.8445,328.0,3.7812,1.1528,1.7525,11.0,4.0,1.1947,2.0705,0.4657,3.2652,0.833,1.3088
