game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2025-09-12-1500864,2025-09-12,2025,1,T20I,Switzerland,Luxembourg,24.0,0.0,4.0,38.0,0.0,7.0,1.0
