game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2023-4JMAZ1D5Kg,,2023,1,USLC,,,1.0,0.18,18.1765,4.0255,0.0,-0.2992,1.0,5.0,334.0,0.6815,157.0,-9.8951,-6.3026,0.0,5.0,1.0,0.82,0.2992,-0.0764,1.1192,0.7446,0.2254
soccer-uslc-2024-4JMAZ1D5Kg,,2024,1,USLC,,,0.0,-0.4796,17.2182,0.3428,0.0,-0.3782,0.0,3.0,281.0,0.7431,109.0,-1.0623,-0.9746,0.0,3.0,2.0,0.4796,0.3782,-0.0766,0.8579,0.7529,0.3542
soccer-usl1-2025-2lqRn0Aqr0,,2025,1,USL1,,,2.0,-1.1974,19.143,6.5693,0.0,-0.1092,2.0,17.0,2763.0,0.7226,1042.0,-4.823,-0.4629,0.0,4.0,0.0,3.1974,0.1092,-0.1092,3.3066,0.7273,0.0932
soccer-usl1-2026-2lqRn0Aqr0,,2026,1,USL1,,,0.0,-0.437,18.2967,3.8246,1.0,0.7526,1.0,5.0,597.0,0.7976,252.0,2.3679,0.9396,1.7433,4.0,2.0,0.437,0.2474,0.3078,0.6844,0.7882,0.2925
