game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2452442,,,1,,,,5.0,1.0,0.0,0.0,0.0,2.0,1.0
2559383,,,1,,,,4.0,2.0,0.0,4.0,0.0,0.0,2.0
2660093,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2457575,,,2,,,,6.0,4.0,0.0,2.0,1.0,7.0,0.0
2559388,,,2,,,,3.0,2.0,0.0,0.0,0.0,7.0,0.0
2463131,,,3,,,,6.0,2.0,0.0,2.0,0.0,3.0,0.0
2559396,,,3,,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2463417,,,4,,,,5.0,4.0,0.0,0.0,0.0,4.0,1.0
2559400,,,4,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2463418,,,5,,,,4.0,1.0,0.0,1.0,1.0,6.0,2.0
2559412,,,5,,,,5.0,3.0,0.0,1.0,0.0,2.0,0.0
2559422,,,6,,,,5.0,4.0,0.0,0.0,0.0,4.0,0.0
