game_id,date,season,week,league,away,home,receiving_yards,receptions
SYNTHETIC_50YARD_2026_W2_KENTUCKYBARRELS,2026-05-09,2026,2,50YARD,Kentucky Barrels,Albany Firebirds,61.0,5.0
