game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,5.0,,,,,-3.0,5.0,8.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,5.0,3.0,43.0,3.0,27.0,-4.0,99.0,15.0
