game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-829-1-2,2026-03-04,2026,1,WCF-WORLD,Great Britain,Estonia,0.0,1.0,1.0,7.0,10.0
curling-wcf-world-2026-829-3-1,2026-03-05,2026,1,WCF-WORLD,United States of America,Estonia,1.0,1.0,0.0,8.0,4.0
