game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2452440,,,1,,,,4.0,0.0,0.0,2.0,0.0,6.0,0.0
2559385,,,1,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2660096,,,1,,,,4.0,0.0,0.0,2.0,0.0,5.0,0.0
2457576,,,2,,,,6.0,0.0,0.0,0.0,0.0,6.0,1.0
2559387,,,2,,,,9.0,0.0,0.0,0.0,0.0,6.0,1.0
2463134,,,3,,,,8.0,1.0,0.0,1.0,0.0,12.0,0.0
2559393,,,3,,,,2.0,0.0,0.0,3.0,0.0,4.0,1.0
2463415,,,4,,,,9.0,1.0,0.0,0.0,1.0,19.0,0.0
2559402,,,4,,,,4.0,0.0,0.0,1.0,0.0,9.0,0.0
2463419,,,5,,,,7.0,2.0,0.0,1.0,2.0,7.0,1.0
2559405,,,5,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2559424,,,6,,,,5.0,1.0,0.0,0.0,0.0,8.0,1.0
