game_id,date,season,week,league,away,home,def_ast,def_solo,def_tot
FOOTBALL_CFL_2017_11_3_WPG@CGY,2017-11-03,2017,1,CFL,WPG,CGY,,2.0,2.0
FOOTBALL_CFL_2017_8_10_PHI@GB,2017-08-10,2017,1,CFL,PHI,GB,,1.0,1.0
FOOTBALL_CFL_2017_8_17_BUF@PHI,2017-08-17,2017,1,CFL,BUF,PHI,,1.0,1.0
FOOTBALL_CFL_2017_8_31_NYG@NE,2017-08-31,2017,1,CFL,NYG,NE,1.0,2.0,3.0
