game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2014-mvzqoLZQap,,2014,1,MLS,,,0.0,0.0,34.0371,23.5866,0.0,47.0,-6.3192,0.0,0.8815,0.0,0.1337,0.0,3498.0,0.801,1352.0,-9.1597,-0.6775,0.0,123.0,0.0,172.0,0.0,0.0,0.0,53.3192,0.0,0.0,0.8078,0.0
soccer-mls-2015-mvzqoLZQap,,2015,1,MLS,,,0.0,0.0,35.1455,25.5499,0.0,59.0,0.1888,0.0,1.0032,0.0,0.1832,0.0,3820.0,0.7937,1488.0,32.7705,2.2023,0.0,140.0,0.0,202.0,0.0,0.0,0.0,58.8112,0.0,0.0,0.7717,0.0
soccer-mls-2016-mvzqoLZQap,,2016,1,MLS,,,0.0,0.0,35.4756,26.2149,0.0,48.0,-1.813,0.0,0.9636,0.0,0.1863,0.0,3101.0,0.772,1114.0,11.4407,1.027,0.0,112.0,0.0,161.0,0.0,0.0,0.0,49.813,0.0,0.0,0.7617,0.0
soccer-mls-2017-EKXMeX3Q64,,2017,1,MLS,,,0.0,0.0,46.695,41.6207,0.0,11.0,1.0824,0.0,1.1091,0.0,0.1111,0.0,481.0,0.5641,156.0,1.027,0.6583,0.0,13.0,0.0,27.0,0.0,0.0,0.0,9.9176,0.0,0.0,0.5575,0.0
soccer-mls-2018-EKXMeX3Q64,,2018,1,MLS,,,0.0,0.0,35.778,26.8234,0.0,6.0,2.0344,0.0,1.513,0.0,0.1818,0.0,294.0,0.7203,143.0,0.2759,0.1929,0.0,16.0,0.0,22.0,0.0,0.0,0.0,3.9656,0.0,0.0,0.7184,0.0
soccer-mls-2018-WBLMvYAQxe,,2018,1,MLS,,,0.0,0.0,42.6678,34.8512,0.0,11.0,-1.4204,0.0,0.8856,0.0,0.1538,0.0,642.0,0.7062,194.0,12.229,6.3036,0.0,28.0,0.0,39.0,0.0,0.0,0.0,12.4204,0.0,0.0,0.6431,0.0
soccer-mls-2019-WBLMvYAQxe,,2019,1,MLS,,,0.0,0.0,37.7603,27.9546,0.0,26.0,-6.5466,0.0,0.7989,0.0,0.1552,0.0,2505.0,0.7583,848.0,6.3964,0.7543,0.0,89.0,0.0,116.0,0.0,0.0,0.0,32.5466,0.0,0.0,0.7507,0.0
soccer-mls-2020-WBLMvYAQxe,,2020,1,MLS,,,0.0,0.0,37.8759,28.6347,0.0,34.0,-0.7041,0.0,0.9797,0.0,0.1638,0.0,2511.0,0.7154,931.0,-15.6052,-1.6762,0.0,81.0,0.0,116.0,0.0,0.0,0.0,34.7041,0.0,0.0,0.7321,0.0
soccer-mls-2021-WBLMvYAQxe,,2021,1,MLS,,,0.0,0.0,37.9634,29.6676,0.0,32.0,-4.9412,0.0,0.8662,0.0,0.1818,0.0,2752.0,0.7251,873.0,9.5578,1.0948,0.0,105.0,0.0,143.0,0.0,0.0,0.0,36.9412,0.0,0.0,0.7141,0.0
soccer-mls-2022-YgOMngl5wN,,2022,1,MLS,,,0.0,0.0,32.3378,23.6633,0.0,46.0,-1.2755,0.0,0.973,0.0,0.1438,0.0,3237.0,0.7908,1200.0,9.2613,0.7718,0.0,104.0,0.0,153.0,0.0,0.0,0.0,47.2755,0.0,0.0,0.7831,0.0
soccer-mls-2023-YgOMngl5wN,,2023,1,MLS,,,1.0,0.9403,31.1601,22.4684,0.0,41.0,0.9299,0.0,1.0232,1.0,0.1418,1.0,3838.0,0.805,1246.0,14.1629,1.1367,0.0,97.0,0.0,141.0,0.0,0.0597,0.0,40.0701,0.0,0.0597,0.7936,0.0
soccer-mls-2024-YgOMngl5wN,,2024,1,MLS,,,0.0,0.0,28.7187,19.509,0.0,34.0,-6.0237,0.0,0.8495,0.0,0.1618,0.0,3326.0,0.8273,938.0,-5.36,-0.5714,0.0,96.0,0.0,136.0,0.0,0.0,0.0,40.0237,0.0,0.0,0.833,0.0
