game_id,date,season,week,league,away,home,assists,assists_minus_xa,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpoints_added
soccer-mlsnp-2026-2lqRX1AMr0,,2026,1,MLSNP,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
