game_id,date,season,week,league,away,home,assisted_tackles,solo_tackles,tackles
FOOTBALL_IFL_2026_7_26_TORLANDOPIRATESG20260726LXNH@TFISHERSFREIGHT,2026-07-26,2026,20,IFL,Orlando Pirates,Fishers Freight,1.0,0.0,1.0
