game_id,date,season,week,league,away,home,fumbles,fumbles_lost,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards
FOOTBALL_IFL_2026_8_2_T4TUCSONSUGARSKULLSG202608026JDA@T1SANDIEGOSTRIKEFORCE,2026-08-02,2026,,IFL,#4 Tucson Sugar Skulls,#1 San Diego Strike Force,1.0,1.0,3.0,8.3,10.0,0.0,25.0,3.4,25.0,5.0,2.0,17.0
