game_id,date,season,week,league,away,home,fg_att,fg_made,gp,pat_att,punt_no,punt_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,1.0,1.0,3.0,1.0,7.0,240.0
