game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
13419685,2026-06-26,2026,4,CFL,TOR,SSK,,9.0,1.0,1.0,50.0
13419689,2026-07-03,2026,5,CFL,SSK,OTT,0.0,8.0,2.0,0.0,57.0
