game_id,date,season,week,league,away,home,receiving_yards,receptions
SYNTHETIC_50YARD_2026_W2_SANANTONIOGUNSLINGERS,2026-05-09,2026,2,50YARD,San Antonio Gunslingers,Northern Arizona Wranglers,9.0,1.0
