game_id,date,season,week,league,away,home,fg_att,fg_made,gp,pat_att,pat_made,punt_no,punt_yds,rush_att
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,13.0,7.0,12.0,28.0,21.0,41.0,1669.0,1.0
