game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,5.0,2.0,,3.0,,-13.0,8.0,23.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,1.0,2.0,27.0,2.0,5.0,3.0,34.0,2.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,4.0,2.0,60.0,2.0,13.0,4.0,83.0,4.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,,9.0,,11.0,-2.0,58.0,3.0
