game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2017-XVqKeVKM01,,2017,1,NWSL,,,0.0,-0.3307,14.311,-0.1251,3.0,0.0418,3.0,9.0,814.0,0.6749,203.0,-6.3017,-3.1043,0.7419,19.0,6.0,0.3307,2.9582,0.0357,3.2889,0.7059,1.2458
soccer-nwsl-2018-XVqKeVKM01,,2018,1,NWSL,,,0.0,-0.4068,15.4121,2.0918,4.0,1.8175,4.0,5.0,918.0,0.628,293.0,-8.5224,-2.9087,1.9763,20.0,10.0,0.4068,2.1825,1.0127,2.5893,0.6571,1.3661
soccer-nwsl-2019-XVqKeVKM01,,2019,1,NWSL,,,2.0,-0.4965,16.0343,1.6065,4.0,-1.598,6.0,25.0,1982.0,0.631,542.0,-12.7688,-2.3559,1.6414,41.0,14.0,2.4965,5.598,-1.1462,8.0944,0.6546,3.6973
soccer-nwsl-2020-KPqjw8PQ6v,,2020,1,NWSL,,,0.0,-0.0974,15.7668,0.8267,1.0,0.2412,1.0,2.0,562.0,0.626,131.0,-8.0339,-6.1327,0.0,6.0,3.0,0.0974,0.7588,0.0444,0.8562,0.6873,0.0
soccer-nwsl-2021-KPqjw8PQ6v,,2021,1,NWSL,,,0.0,-1.9716,17.1224,4.9478,4.0,-1.9218,4.0,25.0,1765.0,0.5441,590.0,-41.2736,-6.9955,1.3046,32.0,10.0,1.9716,5.9218,-1.1933,7.8934,0.614,3.0098
soccer-nwsl-2022-KPqjw8PQ6v,,2022,1,NWSL,,,0.0,-1.7362,16.9471,4.097,1.0,-0.8376,1.0,22.0,1566.0,0.6623,761.0,-10.2844,-1.3514,0.6387,20.0,6.0,1.7362,1.8376,-0.9689,3.5738,0.6758,1.1473
soccer-nwsl-2023-7VqG1lYMvW,,2023,1,NWSL,,,0.0,-1.3775,14.1458,1.889,0.0,-1.5313,0.0,12.0,1686.0,0.6235,486.0,-11.9582,-2.4605,0.0,15.0,5.0,1.3775,1.5313,-0.9172,2.9088,0.6481,0.9725
soccer-nwsl-2024-315VnJ759x,,2024,1,NWSL,,,2.0,0.7831,15.4128,1.366,1.0,-1.8485,3.0,15.0,1378.0,0.7112,412.0,13.933,3.3818,0.2218,27.0,11.0,1.2169,2.8485,0.1925,4.0655,0.6773,1.5491
soccer-nwsl-2025-315VnJ759x,,2025,1,NWSL,,,0.0,-1.0936,15.3893,1.8531,2.0,-1.3421,2.0,15.0,1409.0,0.6538,491.0,-1.5259,-0.3108,1.3747,20.0,9.0,1.0936,3.3421,-0.2439,4.4358,0.6569,2.3261
soccer-nwsl-2026-eV5DR6YQKn,,2026,1,NWSL,,,0.0,0.0,18.3029,7.6694,0.0,-0.223,0.0,0.0,53.0,0.6316,19.0,0.9225,4.8552,0.0,3.0,2.0,0.0,0.223,-0.0993,0.223,0.583,0.1324
