game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,1.0,30.0,10.0,2.0,12.0,18.0
