game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,11.0,12.0,281.0,5.0,24.0,103.0,2.0,426.0
