game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2023-08-31-1394753,2023-08-31,2023,1,T20I,Bhutan,United Arab Emirates,1.0,0.0,0.0,9.0,0.0,0.0,,,,,,,1.0
cricket-t20i-2023-09-04-1394768,2023-09-04,2023,1,T20I,Bhutan,Malaysia,3.0,0.0,0.0,8.0,2.0,0.0,,,,,,,1.0
cricket-t20i-2024-02-10-1419913,2024-02-10,2024,1,T20I,Bhutan,Maldives,4.0,0.0,1.0,9.0,4.0,0.0,,,,,,,1.0
cricket-t20i-2024-02-13-1419925,2024-02-13,2024,1,T20I,Hong Kong,Bhutan,4.0,1.0,1.0,8.0,7.0,0.0,12.0,0.0,0.0,17.0,0.0,1.0,1.0
cricket-t20i-2024-07-02-1440443,2024-07-02,2024,1,T20I,Indonesia,Bhutan,5.0,0.0,0.0,9.0,1.0,0.0,24.0,0.0,0.0,23.0,2.0,1.0,1.0
cricket-t20i-2024-07-03-1440446,2024-07-03,2024,1,T20I,Bhutan,Indonesia,13.0,0.0,0.0,8.0,6.0,0.0,,,,,,,1.0
cricket-t20i-2024-07-06-1440448,2024-07-06,2024,1,T20I,Bhutan,Singapore,,,,,,,12.0,0.0,0.0,12.0,1.0,2.0,1.0
cricket-t20i-2024-12-24-1464726,2024-12-24,2024,1,T20I,Myanmar,Bhutan,12.0,0.0,1.0,9.0,4.0,0.0,,,,,,,1.0
cricket-t20i-2026-01-20-1519145,2026-01-20,2026,1,T20I,Malaysia,Bhutan,2.0,0.0,0.0,7.0,1.0,0.0,,,,,,,1.0
cricket-t20i-2026-01-22-1519147,2026-01-22,2026,1,T20I,Hong Kong,Bhutan,3.0,0.0,1.0,9.0,2.0,0.0,,,,,,,1.0
cricket-t20i-2026-01-25-1519149,2026-01-25,2026,1,T20I,Hong Kong,Bhutan,3.0,1.0,0.0,9.0,5.0,0.0,,,,,,,1.0
cricket-t20i-2026-01-29-1519152,2026-01-29,2026,1,T20I,Hong Kong,Bhutan,41.0,2.0,0.0,5.0,25.0,0.0,,,,,,,1.0
