game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2015-Z2vQ1xlqrA,,2015,1,MLS,,,1.0,0.1864,19.453,6.179,0.0,-0.2401,1.0,9.0,1316.0,0.686,602.0,-11.6854,-1.9411,0.0,5.0,3.0,0.8136,0.2401,-0.0238,1.0538,0.7055,0.171
soccer-mls-2016-Z2vQ1xlqrA,,2016,1,MLS,,,3.0,0.8697,19.5659,1.8048,0.0,-0.9327,3.0,27.0,2680.0,0.7579,1227.0,1.6795,0.1369,0.0,15.0,3.0,2.1303,0.9327,-0.4461,3.063,0.7566,0.6179
soccer-mls-2017-Z2vQ1xlqrA,,2017,1,MLS,,,1.0,0.3649,18.7336,1.0297,1.0,-0.4587,2.0,12.0,1004.0,0.8182,440.0,10.6247,2.4147,0.0,10.0,3.0,0.6351,1.4587,-0.4931,2.0937,0.794,0.541
soccer-mls-2018-Vj58weDM8n,,2018,1,MLS,,,1.0,0.7274,18.6539,1.1819,0.0,-0.1618,1.0,1.0,303.0,0.8286,175.0,-0.2203,-0.1259,0.0,1.0,0.0,0.2726,0.1618,-0.1618,0.4344,0.8298,0.1278
soccer-uslc-2018-NWMWllL5lz,,2018,1,USLC,,,0.0,-0.2864,21.6014,3.527,0.0,0.0,0.0,3.0,1244.0,0.8161,560.0,16.0382,2.864,0.0,0.0,0.0,0.2864,0.0,0.0,0.2864,0.7874,0.0
soccer-mls-2019-jYQJ19EqGR,,2019,1,MLS,,,0.0,-1.3331,18.7591,3.3464,0.0,-0.0818,0.0,7.0,1208.0,0.7661,573.0,-0.9946,-0.1736,0.0,1.0,0.0,1.3331,0.0818,-0.0818,1.4149,0.7679,0.0604
soccer-uslc-2019-KXMe8Z2Q64,,2019,1,USLC,,,1.0,0.751,18.5677,1.7336,0.0,-0.1562,1.0,6.0,291.0,0.8452,168.0,-0.0961,-0.0572,0.0,3.0,1.0,0.249,0.1562,-0.0093,0.4051,0.8458,0.1078
soccer-mls-2020-NWMWlBK5lz,,2020,1,MLS,,,0.0,-0.0667,20.0058,0.2881,0.0,-0.0618,0.0,2.0,482.0,0.8479,217.0,5.1029,2.3516,0.0,2.0,0.0,0.0667,0.0618,-0.0618,0.1284,0.8244,0.0397
soccer-mls-2021-mvzqoLZQap,,2021,1,MLS,,,0.0,-0.5488,19.4976,3.0811,0.0,-0.0648,0.0,9.0,1061.0,0.8068,559.0,1.2129,0.217,0.0,3.0,1.0,0.5488,0.0648,0.0159,0.6136,0.8046,0.0404
soccer-uslc-2022-7vQ7x3YMD1,,2022,1,USLC,,,0.0,-0.0236,25.8335,12.2337,1.0,0.38,1.0,1.0,610.0,0.5202,198.0,-22.6069,-11.4176,0.2543,2.0,1.0,0.0236,0.62,0.172,0.6436,0.6344,0.1538
