game_id,date,season,week,league,away,home,def_ff,def_tackles,gp,recv_rec,recv_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,1.0,7.0,8.0,2.0,15.0
