game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2025-12-04-1513086,2025-12-04,2025,1,T20I,Nigeria,Zambia,1.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0,0.0,22.0,3.0,1.0,,1.0
cricket-t20i-2025-12-05-1513088,2025-12-05,2025,1,T20I,Zambia,Rwanda,2.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,26.0,0.0,0.0,,1.0
cricket-t20i-2025-12-06-1513090,2025-12-06,2025,1,T20I,Zambia,Sierra Leone,40.0,6.0,0.0,2.0,60.0,4.0,18.0,0.0,0.0,36.0,0.0,1.0,,1.0
cricket-t20i-2025-12-07-1513092,2025-12-07,2025,1,T20I,Zambia,Rwanda,13.0,3.0,0.0,2.0,14.0,0.0,,,,,,,,1.0
cricket-t20i-2025-12-08-1513094,2025-12-08,2025,1,T20I,Nigeria,Zambia,32.0,5.0,0.0,1.0,39.0,2.0,12.0,0.0,0.0,23.0,0.0,0.0,,1.0
cricket-t20i-2025-12-09-1513096,2025-12-09,2025,1,T20I,Sierra Leone,Zambia,35.0,6.0,0.0,1.0,35.0,1.0,24.0,1.0,0.0,23.0,0.0,0.0,1.0,1.0
cricket-t20i-2025-12-11-1513097,2025-12-11,2025,1,T20I,Zambia,Rwanda,42.0,2.0,0.0,1.0,50.0,4.0,18.0,0.0,0.0,16.0,2.0,0.0,,1.0
cricket-t20i-2025-12-12-1513299,2025-12-12,2025,1,T20I,Nigeria,Zambia,12.0,2.0,0.0,1.0,16.0,1.0,6.0,0.0,0.0,10.0,0.0,0.0,,1.0
cricket-t20i-2025-12-13-1513302,2025-12-13,2025,1,T20I,Zambia,Sierra Leone,36.0,3.0,0.0,1.0,36.0,3.0,12.0,0.0,0.0,11.0,3.0,1.0,,1.0
cricket-t20i-2025-12-14-1513303,2025-12-14,2025,1,T20I,Zambia,Sierra Leone,16.0,3.0,0.0,1.0,32.0,3.0,18.0,0.0,0.0,19.0,0.0,0.0,,1.0
