game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,2.0,9.0,39.0,8.0,23.0,13.0,25.0,6.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,1.0,1.0,27.0,5.0,10.0,6.0,13.0,1.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,4.0,18.0,4.0,11.0,5.0,17.0,4.0
