game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_2025_W3_WPG,,2025,3,CFL,,,,,,0.0,43.0
SYNTHETIC_CFL_2025_W4_WPG,,2025,4,CFL,,,0.0,5.0,2.0,0.0,19.0
