game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mlsnp-2023-9Yqdwg85vJ,,2023,1,MLSNP,,,1.0,0.5683,18.4812,3.0516,0.0,0.0,1.0,1.0,63.0,0.7353,34.0,0.0563,0.1656,0.0,0.0,0.0,0.4317,0.0,0.0,0.4317,0.7336,0.0
soccer-mlsnp-2024-9Yqdwg85vJ,,2024,1,MLSNP,,,1.0,0.3207,20.2487,4.0331,0.0,-0.1642,1.0,5.0,634.0,0.7376,343.0,-1.3303,-0.3878,0.0,6.0,2.0,0.6793,0.1642,-0.0924,0.8435,0.7415,0.0888
soccer-mlsnp-2025-9Yqdwg85vJ,,2025,1,MLSNP,,,1.0,-0.6132,18.3601,1.7307,0.0,-0.4527,1.0,8.0,897.0,0.8526,563.0,10.092,1.7925,0.0,7.0,1.0,1.6132,0.4527,-0.4305,2.066,0.8347,0.2831
soccer-mls-2026-a2lqRX2Mr0,,2026,1,MLS,,,0.0,-0.0227,16.2566,2.64,0.0,-0.3394,0.0,1.0,209.0,0.8782,156.0,4.6345,2.9708,0.0,5.0,2.0,0.0227,0.3394,-0.0711,0.3622,0.8485,0.0498
soccer-mlsnp-2026-9Yqdwg85vJ,,2026,1,MLSNP,,,1.0,0.3023,18.5606,3.3661,0.0,-0.0707,1.0,4.0,166.0,0.8839,112.0,8.7024,7.77,0.0,1.0,0.0,0.6977,0.0707,-0.0707,0.7684,0.8062,0.1003
