game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-IND-ATL,2023-04-29,2023,1,,IND,ATL,,,1.0,1.0,,,1.0,,18.0,-4.0
2025-05-02-IND-PIT,2025-05-02,2025,2,,IND,PIT,0.0,0.0,,,0.0,1.0,,0.0,15.0,6.0
2025-05-10-MIN-IND,2025-05-10,2025,3,,MIN,IND,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2025-05-24-DET-IND,2025-05-24,2025,5,,DET,IND,0.0,1.0,,,0.0,2.0,,1.0,135.0,26.0
2025-05-30-IND-MAD,2025-05-30,2025,6,,IND,MAD,0.0,1.0,,,1.0,1.0,,0.0,90.0,88.0
2025-06-07-IND-DET,2025-06-07,2025,7,,IND,DET,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2025-06-14-CHI-IND,2025-06-14,2025,8,,CHI,IND,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2025-06-21-IND-MIN,2025-06-21,2025,9,,IND,MIN,1.0,2.0,,,1.0,2.0,,1.0,98.0,110.0
2025-06-27-IND-CHI,2025-06-27,2025,10,,IND,CHI,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2025-06-28-MAD-IND,2025-06-28,2025,10,,MAD,IND,0.0,1.0,,,2.0,2.0,,1.0,213.0,19.0
2025-07-05-IND-MAD,2025-07-05,2025,11,,IND,MAD,0.0,0.0,,,1.0,3.0,,1.0,132.0,-12.0
2025-07-12-DET-IND,2025-07-12,2025,12,,DET,IND,3.0,1.0,,,1.0,3.0,,1.0,418.0,3.0
2025-07-19-PIT-IND,2025-07-19,2025,13,,PIT,IND,1.0,0.0,,,0.0,5.0,,1.0,174.0,18.0
