game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_CFL_2024_W1_HAM,,2024,1,CFL,,,0.0,0.0,12.0,,
SYNTHETIC_CFL_2024_W3_HAM,,2024,3,CFL,,,,,,0.0,1.0
SYNTHETIC_CFL_2024_W4_HAM,,2024,4,CFL,,,0.0,0.0,3.0,,
SYNTHETIC_CFL_2024_W9_HAM,,2024,9,CFL,,,0.0,0.0,39.0,,
SYNTHETIC_CFL_2024_W10_HAM,,2024,10,CFL,,,0.0,2.0,319.0,0.0,52.0
SYNTHETIC_CFL_2024_W11_HAM,,2024,11,CFL,,,0.0,0.0,20.0,0.0,17.0
SYNTHETIC_CFL_2024_W18_HAM,,2024,18,CFL,,,0.0,0.0,32.0,0.0,1.0
SYNTHETIC_CFL_2025_W11_HAM,,2025,11,CFL,,,0.0,0.0,5.0,,
SYNTHETIC_CFL_2025_W17_HAM,,2025,17,CFL,,,0.0,0.0,42.0,,
